Ad,name,anothername,parentPac,level,pac,cpac
621126000000,岷县,岷县,621100000000,4,621126000000,621126000000
621201000000,市辖区,市辖区,621200000000,4,621201000000,621201000000
621202000000,武都区,武都,621200000000,4,621202000000,621202000000
621221000000,成县,成县,621200000000,4,621221000000,621221000000
621222000000,文县,文县,621200000000,4,621222000000,621222000000
621223000000,宕昌县,宕昌,621200000000,4,621223000000,621223000000
621224000000,康县,康县,621200000000,4,621224000000,621224000000
621225000000,西和县,西和,621200000000,4,621225000000,621225000000
621226000000,礼县,礼县,621200000000,4,621226000000,621226000000
621227000000,徽县,徽县,621200000000,4,621227000000,621227000000
621228000000,两当县,两当,621200000000,4,621228000000,621228000000
622901000000,临夏市,临夏,622900000000,4,622901000000,622901000000
622921000000,临夏县,临夏,622900000000,4,622921000000,622921000000
622922000000,康乐县,康乐,622900000000,4,622922000000,622922000000
622923000000,永靖县,永靖,622900000000,4,622923000000,622923000000
622924000000,广河县,广河,622900000000,4,622924000000,622924000000
622925000000,和政县,和政,622900000000,4,622925000000,622925000000
622926000000,东乡族自治县,东乡县,622900000000,4,622926000000,622926000000
622927000000,积石山保安族东乡族撒拉族自治县,积石山,622900000000,4,622927000000,622927000000
623001000000,合作市,合作,623000000000,4,623001000000,623001000000
623021000000,临潭县,临潭,623000000000,4,623021000000,623021000000
623022000000,卓尼县,卓尼,623000000000,4,623022000000,623022000000
623023000000,舟曲县,舟曲,623000000000,4,623023000000,623023000000
623024000000,迭部县,迭部,623000000000,4,623024000000,623024000000
623025000000,玛曲县,玛曲,623000000000,4,623025000000,623025000000
623026000000,碌曲县,碌曲,623000000000,4,623026000000,623026000000
623027000000,夏河县,夏河,623000000000,4,623027000000,623027000000
630101000000,市辖区,市辖区,630100000000,4,630101000000,630101000000
630102000000,城东区,城东,630100000000,4,630102000000,630102000000
630103000000,城中区,城中,630100000000,4,630103000000,630103000000
630104000000,城西区,城西,630100000000,4,630104000000,630104000000
630105000000,城北区,城北,630100000000,4,630105000000,630105000000
630106000000,湟中区,湟中,630100000000,4,630106000000,630106000000
630121000000,大通回族土族自治县,大通,630100000000,4,630121000000,630121000000
630123000000,湟源县,湟源,630100000000,4,630123000000,630123000000
630202000000,乐都区,乐都,630200000000,4,630202000000,630202000000
630203000000,平安区,平安,630200000000,4,630203000000,630203000000
630222000000,民和回族土族自治县,民和,630200000000,4,630222000000,630222000000
630223000000,互助土族自治县,互助县,630200000000,4,630223000000,630223000000
630224000000,化隆回族自治县,化隆,630200000000,4,630224000000,630224000000
630225000000,循化撒拉族自治县,循化,630200000000,4,630225000000,630225000000
632221000000,门源回族自治县,门源,632200000000,4,632221000000,632221000000
632222000000,祁连县,祁连,632200000000,4,632222000000,632222000000
632223000000,海晏县,海晏,632200000000,4,632223000000,632223000000
632224000000,刚察县,刚察,632200000000,4,632224000000,632224000000
632301000000,同仁市,同仁,632300000000,4,632301000000,632301000000
632322000000,尖扎县,尖扎,632300000000,4,632322000000,632322000000
632323000000,泽库县,泽库,632300000000,4,632323000000,632323000000
632324000000,河南蒙古族自治县,河南县,632300000000,4,632324000000,632324000000
632521000000,共和县,共和,632500000000,4,632521000000,632521000000
632522000000,同德县,同德,632500000000,4,632522000000,632522000000
632523000000,贵德县,贵德,632500000000,4,632523000000,632523000000
632524000000,兴海县,兴海,632500000000,4,632524000000,632524000000
632525000000,贵南县,贵南,632500000000,4,632525000000,632525000000
632621000000,玛沁县,玛沁,632600000000,4,632621000000,632621000000
632622000000,班玛县,班玛,632600000000,4,632622000000,632622000000
632623000000,甘德县,甘德,632600000000,4,632623000000,632623000000
632624000000,达日县,达日,632600000000,4,632624000000,632624000000
632625000000,久治县,久治,632600000000,4,632625000000,632625000000
632626000000,玛多县,玛多,632600000000,4,632626000000,632626000000
632701000000,玉树市,玉树,632700000000,4,632701000000,632701000000
632722000000,杂多县,杂多,632700000000,4,632722000000,632722000000
632723000000,称多县,称多,632700000000,4,632723000000,632723000000
632724000000,治多县,治多,632700000000,4,632724000000,632724000000
632725000000,囊谦县,囊谦,632700000000,4,632725000000,632725000000
632726000000,曲麻莱县,曲麻莱,632700000000,4,632726000000,632726000000
632801000000,格尔木市,格尔木,632800000000,4,632801000000,632801000000
632802000000,德令哈市,德令哈,632800000000,4,632802000000,632802000000
632803000000,茫崖市,茫崖,632800000000,4,632803000000,632803000000
632821000000,乌兰县,乌兰,632800000000,4,632821000000,632821000000
632822000000,都兰县,都兰,632800000000,4,632822000000,632822000000
632823000000,天峻县,天峻,632800000000,4,632823000000,632823000000
632857000000,大柴旦行政委员会,大柴旦,632800000000,4,632857000000,632857000000
640101000000,市辖区,市辖区,640100000000,4,640101000000,640101000000
640104000000,兴庆区,兴庆,640100000000,4,640104000000,640104000000
640105000000,西夏区,西夏,640100000000,4,640105000000,640105000000
640106000000,金凤区,金凤,640100000000,4,640106000000,640106000000
640121000000,永宁县,永宁,640100000000,4,640121000000,640121000000
640122000000,贺兰县,贺兰,640100000000,4,640122000000,640122000000
640181000000,灵武市,灵武,640100000000,4,640181000000,640181000000
640201000000,市辖区,市辖区,640200000000,4,640201000000,640201000000
640202000000,大武口区,大武口,640200000000,4,640202000000,640202000000
640205000000,惠农区,惠农,640200000000,4,640205000000,640205000000
640221000000,平罗县,平罗,640200000000,4,640221000000,640221000000
640301000000,市辖区,市辖区,640300000000,4,640301000000,640301000000
640302000000,利通区,利通,640300000000,4,640302000000,640302000000
640303000000,红寺堡区,红寺堡,640300000000,4,640303000000,640303000000
640323000000,盐池县,盐池,640300000000,4,640323000000,640323000000
640324000000,同心县,同心,640300000000,4,640324000000,640324000000
640381000000,青铜峡市,青铜峡,640300000000,4,640381000000,640381000000
640401000000,市辖区,市辖区,640400000000,4,640401000000,640401000000
640402000000,原州区,原州,640400000000,4,640402000000,640402000000
640422000000,西吉县,西吉,640400000000,4,640422000000,640422000000
640423000000,隆德县,隆德,640400000000,4,640423000000,640423000000
640424000000,泾源县,泾源,640400000000,4,640424000000,640424000000
640425000000,彭阳县,彭阳,640400000000,4,640425000000,640425000000
640501000000,市辖区,市辖区,640500000000,4,640501000000,640501000000
640502000000,沙坡头区,沙坡头,640500000000,4,640502000000,640502000000
640521000000,中宁县,中宁,640500000000,4,640521000000,640521000000
640522000000,海原县,海原,640500000000,4,640522000000,640522000000
650101000000,市辖区,市辖区,650100000000,4,650101000000,650101000000
650102000000,天山区,天山,650100000000,4,650102000000,650102000000
650103000000,沙依巴克区,沙依巴克,650100000000,4,650103000000,650103000000
650104000000,新市区,新市,650100000000,4,650104000000,650104000000
650105000000,水磨沟区,水磨沟,650100000000,4,650105000000,650105000000
650106000000,头屯河区,头屯河,650100000000,4,650106000000,650106000000
650107000000,达坂城区,达坂城,650100000000,4,650107000000,650107000000
650109000000,米东区,米东,650100000000,4,650109000000,650109000000
650121000000,乌鲁木齐县,乌鲁木齐,650100000000,4,650121000000,650121000000
650201000000,市辖区,市辖区,650200000000,4,650201000000,650201000000
650202000000,独山子区,独山子,650200000000,4,650202000000,650202000000
650203000000,克拉玛依区,克拉玛依,650200000000,4,650203000000,650203000000
650204000000,白碱滩区,白碱滩,650200000000,4,650204000000,650204000000
650205000000,乌尔禾区,乌尔禾,650200000000,4,650205000000,650205000000
650402000000,高昌区,高昌,650400000000,4,650402000000,650402000000
650421000000,鄯善县,鄯善,650400000000,4,650421000000,650421000000
650422000000,托克逊县,托克逊,650400000000,4,650422000000,650422000000
650502000000,伊州区,伊州,650500000000,4,650502000000,650502000000
650521000000,巴里坤哈萨克自治县,巴里坤,650500000000,4,650521000000,650521000000
650522000000,伊吾县,伊吾,650500000000,4,650522000000,650522000000
652301000000,昌吉市,昌吉,652300000000,4,652301000000,652301000000
652302000000,阜康市,阜康,652300000000,4,652302000000,652302000000
652323000000,呼图壁县,呼图壁,652300000000,4,652323000000,652323000000
652324000000,玛纳斯县,玛纳斯,652300000000,4,652324000000,652324000000
652325000000,奇台县,奇台,652300000000,4,652325000000,652325000000
652327000000,吉木萨尔县,吉木萨尔,652300000000,4,652327000000,652327000000
652328000000,木垒哈萨克自治县,木垒,652300000000,4,652328000000,652328000000
652701000000,博乐市,博乐,652700000000,4,652701000000,652701000000
652702000000,阿拉山口市,阿拉山口,652700000000,4,652702000000,652702000000
652722000000,精河县,精河,652700000000,4,652722000000,652722000000
652723000000,温泉县,温泉,652700000000,4,652723000000,652723000000
652801000000,库尔勒市,库尔勒,652800000000,4,652801000000,652801000000
652822000000,轮台县,轮台,652800000000,4,652822000000,652822000000
652823000000,尉犁县,尉犁,652800000000,4,652823000000,652823000000
652824000000,若羌县,若羌,652800000000,4,652824000000,652824000000
652825000000,且末县,且末,652800000000,4,652825000000,652825000000
652826000000,焉耆回族自治县,焉耆,652800000000,4,652826000000,652826000000
652827000000,和静县,和静,652800000000,4,652827000000,652827000000
652828000000,和硕县,和硕,652800000000,4,652828000000,652828000000
652829000000,博湖县,博湖,652800000000,4,652829000000,652829000000
652871000000,库尔勒经济技术开发区,库尔勒经开区,652800000000,4,652871000000,652871000000
652901000000,阿克苏市,阿克苏,652900000000,4,652901000000,652901000000
652902000000,库车市,库车,652900000000,4,652902000000,652902000000
652922000000,温宿县,温宿,652900000000,4,652922000000,652922000000
652924000000,沙雅县,沙雅,652900000000,4,652924000000,652924000000
652925000000,新和县,新和,652900000000,4,652925000000,652925000000
652926000000,拜城县,拜城,652900000000,4,652926000000,652926000000
652927000000,乌什县,乌什,652900000000,4,652927000000,652927000000
652928000000,阿瓦提县,阿瓦提,652900000000,4,652928000000,652928000000
652929000000,柯坪县,柯坪,652900000000,4,652929000000,652929000000
653001000000,阿图什市,阿图什,653000000000,4,653001000000,653001000000
653022000000,阿克陶县,阿克陶,653000000000,4,653022000000,653022000000
653023000000,阿合奇县,阿合奇,653000000000,4,653023000000,653023000000
653024000000,乌恰县,乌恰,653000000000,4,653024000000,653024000000
653101000000,喀什市,喀什,653100000000,4,653101000000,653101000000
653121000000,疏附县,疏附,653100000000,4,653121000000,653121000000
653122000000,疏勒县,疏勒,653100000000,4,653122000000,653122000000
653123000000,英吉沙县,英吉沙,653100000000,4,653123000000,653123000000
653124000000,泽普县,泽普,653100000000,4,653124000000,653124000000
653125000000,莎车县,莎车,653100000000,4,653125000000,653125000000
653126000000,叶城县,叶城,653100000000,4,653126000000,653126000000
653127000000,麦盖提县,麦盖提,653100000000,4,653127000000,653127000000
653128000000,岳普湖县,岳普湖,653100000000,4,653128000000,653128000000
653129000000,伽师县,伽师,653100000000,4,653129000000,653129000000
653130000000,巴楚县,巴楚,653100000000,4,653130000000,653130000000
653131000000,塔什库尔干塔吉克自治县,塔什库尔干,653100000000,4,653131000000,653131000000
653201000000,和田市,和田,653200000000,4,653201000000,653201000000
653221000000,和田县,和田,653200000000,4,653221000000,653221000000
653222000000,墨玉县,墨玉,653200000000,4,653222000000,653222000000
653223000000,皮山县,皮山,653200000000,4,653223000000,653223000000
653224000000,洛浦县,洛浦,653200000000,4,653224000000,653224000000
653225000000,策勒县,策勒,653200000000,4,653225000000,653225000000
653226000000,于田县,于田,653200000000,4,653226000000,653226000000
653227000000,民丰县,民丰,653200000000,4,653227000000,653227000000
654002000000,伊宁市,伊宁,654000000000,4,654002000000,654002000000
654003000000,奎屯市,奎屯,654000000000,4,654003000000,654003000000
654004000000,霍尔果斯市,霍尔果斯,654000000000,4,654004000000,654004000000
