,,,,,region1,,region2
 ['甘州区', 620000, '甘肃省']和['山丹县', '甘肃省']相邻, 甘州区,620702000000, 山丹县,620725000000
 ['甘州区', 620000, '甘肃省']和['肃南裕固族自治县', '甘肃省']相邻, 甘州区,620702000000, 肃南裕固族自治县,620721000000
 ['甘州区', 620000, '甘肃省']和['民乐县', '甘肃省']相邻, 甘州区,620702000000, 民乐县,620722000000
 ['肃南裕固族自治县', 620000, '甘肃省']和['山丹县', '甘肃省']相邻, 肃南裕固族自治县,620721000000, 山丹县,620725000000
 ['肃南裕固族自治县', 620000, '甘肃省']和['祁连县', '青海省']相邻, 肃南裕固族自治县,620721000000, 祁连县,632222000000
 ['肃南裕固族自治县', 620000, '甘肃省']和['临泽县', '甘肃省']相邻, 肃南裕固族自治县,620721000000, 临泽县,620723000000
 ['肃南裕固族自治县', 620000, '甘肃省']和['肃北蒙古族自治县', '甘肃省']相邻, 肃南裕固族自治县,620721000000, 肃北蒙古族自治县,620923000000
 ['肃南裕固族自治县', 620000, '甘肃省']和['天峻县', '青海省']相邻, 肃南裕固族自治县,620721000000, 天峻县,632823000000
 ['肃南裕固族自治县', 620000, '甘肃省']和['肃州区', '甘肃省']相邻, 肃南裕固族自治县,620721000000, 肃州区,620902000000
 ['肃南裕固族自治县', 620000, '甘肃省']和['门源回族自治县', '青海省']相邻, 肃南裕固族自治县,620721000000, 门源回族自治县,632221000000
 ['肃南裕固族自治县', 620000, '甘肃省']和['玉门市', '甘肃省']相邻, 肃南裕固族自治县,620721000000, 玉门市,620981000000
 ['民乐县', 620000, '甘肃省']和['山丹县', '甘肃省']相邻, 民乐县,620722000000, 山丹县,620725000000
 ['民乐县', 620000, '甘肃省']和['祁连县', '青海省']相邻, 民乐县,620722000000, 祁连县,632222000000
 ['临泽县', 620000, '甘肃省']和['高台县', '甘肃省']相邻, 临泽县,620723000000, 高台县,620724000000
 ['高台县', 620000, '甘肃省']和['金塔县', '甘肃省']相邻, 高台县,620724000000, 金塔县,620921000000
 ['高台县', 620000, '甘肃省']和['肃州区', '甘肃省']相邻, 高台县,620724000000, 肃州区,620902000000
 ['山丹县', 620000, '甘肃省']和['祁连县', '青海省']相邻, 山丹县,620725000000, 祁连县,632222000000
 ['山丹县', 620000, '甘肃省']和['门源回族自治县', '青海省']相邻, 山丹县,620725000000, 门源回族自治县,632221000000
 ['崆峒区', 620000, '甘肃省']和['崇信县', '甘肃省']相邻, 崆峒区,620802000000, 崇信县,620823000000
 ['崆峒区', 620000, '甘肃省']和['彭阳县', '宁夏回族自治区']相邻, 崆峒区,620802000000, 彭阳县,640425000000
 ['崆峒区', 620000, '甘肃省']和['华亭市', '甘肃省']相邻, 崆峒区,620802000000, 华亭市,620881000000
 ['崆峒区', 620000, '甘肃省']和['泾源县', '宁夏回族自治区']相邻, 崆峒区,620802000000, 泾源县,640424000000
 ['崆峒区', 620000, '甘肃省']和['镇原县', '甘肃省']相邻, 崆峒区,620802000000, 镇原县,621027000000
 ['崆峒区', 620000, '甘肃省']和['泾川县', '甘肃省']相邻, 崆峒区,620802000000, 泾川县,620821000000
 ['泾川县', 620000, '甘肃省']和['崇信县', '甘肃省']相邻, 泾川县,620821000000, 崇信县,620823000000
 ['泾川县', 620000, '甘肃省']和['镇原县', '甘肃省']相邻, 泾川县,620821000000, 镇原县,621027000000
 ['泾川县', 620000, '甘肃省']和['宁县', '甘肃省']相邻, 泾川县,620821000000, 宁县,621026000000
 ['泾川县', 620000, '甘肃省']和['西峰区', '甘肃省']相邻, 泾川县,620821000000, 西峰区,621002000000
 ['泾川县', 620000, '甘肃省']和['灵台县', '甘肃省']相邻, 泾川县,620821000000, 灵台县,620822000000
 ['灵台县', 620000, '甘肃省']和['崇信县', '甘肃省']相邻, 灵台县,620822000000, 崇信县,620823000000
 ['崇信县', 620000, '甘肃省']和['华亭市', '甘肃省']相邻, 崇信县,620823000000, 华亭市,620881000000
 ['庄浪县', 620000, '甘肃省']和['泾源县', '宁夏回族自治区']相邻, 庄浪县,620825000000, 泾源县,640424000000
 ['庄浪县', 620000, '甘肃省']和['静宁县', '甘肃省']相邻, 庄浪县,620825000000, 静宁县,620826000000
 ['庄浪县', 620000, '甘肃省']和['华亭市', '甘肃省']相邻, 庄浪县,620825000000, 华亭市,620881000000
 ['庄浪县', 620000, '甘肃省']和['隆德县', '宁夏回族自治区']相邻, 庄浪县,620825000000, 隆德县,640423000000
 ['静宁县', 620000, '甘肃省']和['通渭县', '甘肃省']相邻, 静宁县,620826000000, 通渭县,621121000000
 ['静宁县', 620000, '甘肃省']和['隆德县', '宁夏回族自治区']相邻, 静宁县,620826000000, 隆德县,640423000000
 ['静宁县', 620000, '甘肃省']和['西吉县', '宁夏回族自治区']相邻, 静宁县,620826000000, 西吉县,640422000000
 ['华亭市', 620000, '甘肃省']和['泾源县', '宁夏回族自治区']相邻, 华亭市,620881000000, 泾源县,640424000000
 ['肃州区', 620000, '甘肃省']和['金塔县', '甘肃省']相邻, 肃州区,620902000000, 金塔县,620921000000
 ['金塔县', 620000, '甘肃省']和['肃北蒙古族自治县', '甘肃省']相邻, 金塔县,620921000000, 肃北蒙古族自治县,620923000000
 ['金塔县', 620000, '甘肃省']和['玉门市', '甘肃省']相邻, 金塔县,620921000000, 玉门市,620981000000
 ['瓜州县', 620000, '甘肃省']和['玉门市', '甘肃省']相邻, 瓜州县,620922000000, 玉门市,620981000000
 ['瓜州县', 620000, '甘肃省']和['敦煌市', '甘肃省']相邻, 瓜州县,620922000000, 敦煌市,620982000000
 ['瓜州县', 620000, '甘肃省']和['伊州区', '新疆维吾尔自治区']相邻, 瓜州县,620922000000, 伊州区,650502000000
 ['肃北蒙古族自治县', 620000, '甘肃省']和['伊州区', '新疆维吾尔自治区']相邻, 肃北蒙古族自治县,620923000000, 伊州区,650502000000
 ['肃北蒙古族自治县', 620000, '甘肃省']和['德令哈市', '青海省']相邻, 肃北蒙古族自治县,620923000000, 德令哈市,632802000000
 ['肃北蒙古族自治县', 620000, '甘肃省']和['阿克塞哈萨克族自治县', '甘肃省']相邻, 肃北蒙古族自治县,620923000000, 阿克塞哈萨克族自治县,620924000000
 ['肃北蒙古族自治县', 620000, '甘肃省']和['天峻县', '青海省']相邻, 肃北蒙古族自治县,620923000000, 天峻县,632823000000
 ['肃北蒙古族自治县', 620000, '甘肃省']和['玉门市', '甘肃省']相邻, 肃北蒙古族自治县,620923000000, 玉门市,620981000000
 ['肃北蒙古族自治县', 620000, '甘肃省']和['敦煌市', '甘肃省']相邻, 肃北蒙古族自治县,620923000000, 敦煌市,620982000000
 ['阿克塞哈萨克族自治县', 620000, '甘肃省']和['若羌县', '新疆维吾尔自治区']相邻, 阿克塞哈萨克族自治县,620924000000, 若羌县,652824000000
 ['阿克塞哈萨克族自治县', 620000, '甘肃省']和['茫崖市', '青海省']相邻, 阿克塞哈萨克族自治县,620924000000, 茫崖市,632803000000
 ['阿克塞哈萨克族自治县', 620000, '甘肃省']和['敦煌市', '甘肃省']相邻, 阿克塞哈萨克族自治县,620924000000, 敦煌市,620982000000
 ['阿克塞哈萨克族自治县', 620000, '甘肃省']和['德令哈市', '青海省']相邻, 阿克塞哈萨克族自治县,620924000000, 德令哈市,632802000000
 ['敦煌市', 620000, '甘肃省']和['伊州区', '新疆维吾尔自治区']相邻, 敦煌市,620982000000, 伊州区,650502000000
 ['敦煌市', 620000, '甘肃省']和['若羌县', '新疆维吾尔自治区']相邻, 敦煌市,620982000000, 若羌县,652824000000
 ['西峰区', 620000, '甘肃省']和['宁县', '甘肃省']相邻, 西峰区,621002000000, 宁县,621026000000
 ['西峰区', 620000, '甘肃省']和['镇原县', '甘肃省']相邻, 西峰区,621002000000, 镇原县,621027000000
 ['西峰区', 620000, '甘肃省']和['合水县', '甘肃省']相邻, 西峰区,621002000000, 合水县,621024000000
 ['西峰区', 620000, '甘肃省']和['庆城县', '甘肃省']相邻, 西峰区,621002000000, 庆城县,621021000000
 ['庆城县', 620000, '甘肃省']和['华池县', '甘肃省']相邻, 庆城县,621021000000, 华池县,621023000000
 ['庆城县', 620000, '甘肃省']和['镇原县', '甘肃省']相邻, 庆城县,621021000000, 镇原县,621027000000
 ['庆城县', 620000, '甘肃省']和['合水县', '甘肃省']相邻, 庆城县,621021000000, 合水县,621024000000
 ['庆城县', 620000, '甘肃省']和['环县', '甘肃省']相邻, 庆城县,621021000000, 环县,621022000000
 ['环县', 620000, '甘肃省']和['镇原县', '甘肃省']相邻, 环县,621022000000, 镇原县,621027000000
 ['环县', 620000, '甘肃省']和['原州区', '宁夏回族自治区']相邻, 环县,621022000000, 原州区,640402000000
 ['环县', 620000, '甘肃省']和['彭阳县', '宁夏回族自治区']相邻, 环县,621022000000, 彭阳县,640425000000
 ['环县', 620000, '甘肃省']和['华池县', '甘肃省']相邻, 环县,621022000000, 华池县,621023000000
 ['环县', 620000, '甘肃省']和['海原县', '宁夏回族自治区']相邻, 环县,621022000000, 海原县,640522000000
 ['环县', 620000, '甘肃省']和['同心县', '宁夏回族自治区']相邻, 环县,621022000000, 同心县,640324000000
 ['环县', 620000, '甘肃省']和['盐池县', '宁夏回族自治区']相邻, 环县,621022000000, 盐池县,640323000000
 ['华池县', 620000, '甘肃省']和['合水县', '甘肃省']相邻, 华池县,621023000000, 合水县,621024000000
 ['合水县', 620000, '甘肃省']和['宁县', '甘肃省']相邻, 合水县,621024000000, 宁县,621026000000
 ['正宁县', 620000, '甘肃省']和['宁县', '甘肃省']相邻, 正宁县,621025000000, 宁县,621026000000
 ['镇原县', 620000, '甘肃省']和['彭阳县', '宁夏回族自治区']相邻, 镇原县,621027000000, 彭阳县,640425000000
 ['安定区', 620000, '甘肃省']和['临洮县', '甘肃省']相邻, 安定区,621102000000, 临洮县,621124000000
 ['安定区', 620000, '甘肃省']和['渭源县', '甘肃省']相邻, 安定区,621102000000, 渭源县,621123000000
 ['安定区', 620000, '甘肃省']和['通渭县', '甘肃省']相邻, 安定区,621102000000, 通渭县,621121000000
 ['安定区', 620000, '甘肃省']和['陇西县', '甘肃省']相邻, 安定区,621102000000, 陇西县,621122000000
 ['通渭县', 620000, '甘肃省']和['陇西县', '甘肃省']相邻, 通渭县,621121000000, 陇西县,621122000000
 ['陇西县', 620000, '甘肃省']和['漳县', '甘肃省']相邻, 陇西县,621122000000, 漳县,621125000000
 ['陇西县', 620000, '甘肃省']和['渭源县', '甘肃省']相邻, 陇西县,621122000000, 渭源县,621123000000
 ['渭源县', 620000, '甘肃省']和['临洮县', '甘肃省']相邻, 渭源县,621123000000, 临洮县,621124000000
 ['渭源县', 620000, '甘肃省']和['漳县', '甘肃省']相邻, 渭源县,621123000000, 漳县,621125000000
 ['渭源县', 620000, '甘肃省']和['临潭县', '甘肃省']相邻, 渭源县,621123000000, 临潭县,623021000000
 ['渭源县', 620000, '甘肃省']和['康乐县', '甘肃省']相邻, 渭源县,621123000000, 康乐县,622922000000
 ['临洮县', 620000, '甘肃省']和['永靖县', '甘肃省']相邻, 临洮县,621124000000, 永靖县,622923000000
 ['临洮县', 620000, '甘肃省']和['东乡族自治县', '甘肃省']相邻, 临洮县,621124000000, 东乡族自治县,622926000000
 ['临洮县', 620000, '甘肃省']和['广河县', '甘肃省']相邻, 临洮县,621124000000, 广河县,622924000000
 ['临洮县', 620000, '甘肃省']和['康乐县', '甘肃省']相邻, 临洮县,621124000000, 康乐县,622922000000
 ['漳县', 620000, '甘肃省']和['卓尼县', '甘肃省']相邻, 漳县,621125000000, 卓尼县,623022000000
 ['漳县', 620000, '甘肃省']和['岷县', '甘肃省']相邻, 漳县,621125000000, 岷县,621126000000
 ['岷县', 620000, '甘肃省']和['迭部县', '甘肃省']相邻, 岷县,621126000000, 迭部县,623024000000
 ['岷县', 620000, '甘肃省']和['礼县', '甘肃省']相邻, 岷县,621126000000, 礼县,621226000000
 ['岷县', 620000, '甘肃省']和['临潭县', '甘肃省']相邻, 岷县,621126000000, 临潭县,623021000000
 ['岷县', 620000, '甘肃省']和['宕昌县', '甘肃省']相邻, 岷县,621126000000, 宕昌县,621223000000
 ['岷县', 620000, '甘肃省']和['卓尼县', '甘肃省']相邻, 岷县,621126000000, 卓尼县,623022000000
 ['武都区', 620000, '甘肃省']和['西和县', '甘肃省']相邻, 武都区,621202000000, 西和县,621225000000
 ['武都区', 620000, '甘肃省']和['成县', '甘肃省']相邻, 武都区,621202000000, 成县,621221000000
 ['武都区', 620000, '甘肃省']和['礼县', '甘肃省']相邻, 武都区,621202000000, 礼县,621226000000
 ['武都区', 620000, '甘肃省']和['康县', '甘肃省']相邻, 武都区,621202000000, 康县,621224000000
 ['武都区', 620000, '甘肃省']和['宕昌县', '甘肃省']相邻, 武都区,621202000000, 宕昌县,621223000000
 ['武都区', 620000, '甘肃省']和['文县', '甘肃省']相邻, 武都区,621202000000, 文县,621222000000
 ['武都区', 620000, '甘肃省']和['舟曲县', '甘肃省']相邻, 武都区,621202000000, 舟曲县,623023000000
 ['成县', 620000, '甘肃省']和['西和县', '甘肃省']相邻, 成县,621221000000, 西和县,621225000000
 ['成县', 620000, '甘肃省']和['康县', '甘肃省']相邻, 成县,621221000000, 康县,621224000000
 ['成县', 620000, '甘肃省']和['徽县', '甘肃省']相邻, 成县,621221000000, 徽县,621227000000
 ['文县', 620000, '甘肃省']和['舟曲县', '甘肃省']相邻, 文县,621222000000, 舟曲县,623023000000
 ['宕昌县', 620000, '甘肃省']和['舟曲县', '甘肃省']相邻, 宕昌县,621223000000, 舟曲县,623023000000
 ['宕昌县', 620000, '甘肃省']和['礼县', '甘肃省']相邻, 宕昌县,621223000000, 礼县,621226000000
 ['宕昌县', 620000, '甘肃省']和['迭部县', '甘肃省']相邻, 宕昌县,621223000000, 迭部县,623024000000
 ['西和县', 620000, '甘肃省']和['礼县', '甘肃省']相邻, 西和县,621225000000, 礼县,621226000000
 ['西和县', 620000, '甘肃省']和['徽县', '甘肃省']相邻, 西和县,621225000000, 徽县,621227000000
 ['徽县', 620000, '甘肃省']和['两当县', '甘肃省']相邻, 徽县,621227000000, 两当县,621228000000
 ['临夏市', 620000, '甘肃省']和['东乡族自治县', '甘肃省']相邻, 临夏市,622901000000, 东乡族自治县,622926000000
 ['临夏市', 620000, '甘肃省']和['临夏县', '甘肃省']相邻, 临夏市,622901000000, 临夏县,622921000000
 ['临夏县', 620000, '甘肃省']和['和政县', '甘肃省']相邻, 临夏县,622921000000, 和政县,622925000000
 ['临夏县', 620000, '甘肃省']和['夏河县', '甘肃省']相邻, 临夏县,622921000000, 夏河县,623027000000
 ['临夏县', 620000, '甘肃省']和['合作市', '甘肃省']相邻, 临夏县,622921000000, 合作市,623001000000
 ['临夏县', 620000, '甘肃省']和['东乡族自治县', '甘肃省']相邻, 临夏县,622921000000, 东乡族自治县,622926000000
 ['临夏县', 620000, '甘肃省']和['永靖县', '甘肃省']相邻, 临夏县,622921000000, 永靖县,622923000000
 ['临夏县', 620000, '甘肃省']和['循化撒拉族自治县', '青海省']相邻, 临夏县,622921000000, 循化撒拉族自治县,630225000000
 ['临夏县', 620000, '甘肃省']和['积石山保安族东乡族撒拉族自治县', '甘肃省']相邻, 临夏县,622921000000, 积石山保安族东乡族撒拉族自治县,622927000000
 ['康乐县', 620000, '甘肃省']和['和政县', '甘肃省']相邻, 康乐县,622922000000, 和政县,622925000000
 ['康乐县', 620000, '甘肃省']和['广河县', '甘肃省']相邻, 康乐县,622922000000, 广河县,622924000000
 ['永靖县', 620000, '甘肃省']和['东乡族自治县', '甘肃省']相邻, 永靖县,622923000000, 东乡族自治县,622926000000
